AyanBaqurMoarsmenComplete_0508,Moarsmen_on_the_Shores_(Ayan_Baqur),,,Player has completed the Ayan Baqur portion of Moarsmen on the Shores
ForgetfulnessGems2,Attribute_and_Skill_Redistribution,,,Second Forgetfulness gems received counter
RedBullComplete,Red_Bull_of_Sanamar_Quest,,,Red Bull Complete
CollectorAlchemyGhaLow,Crafter_Quest,,,You have turned in a Low alchemy arts&crafts item.
EmpyreanPortalspaceStabilizerMid_Start,The_Empyrean_Portalspace_Stabilizer,,,Player has started the mid level Empyrean Portalspace Stabilizer Quest.
GearReedshark,Bronze_Statues_Quest,,,Player has picked up a Reedshark Gear and cannot pick up another for 1 day.
SpringSkeleton,Bronze_Statues_Quest,,,Player has picked up a Skeleton spring and cannot pick up another for 1 day.
ColorPuzzleBlueRiddle,Clutch_of_Kings_(Kiree),,,You got a riddle from the clue card.
defenseofzaikhalplatinumshard,Defense_of_Zaikhal_(Platinum),,,Shard of Corcima Pickup Timer - Defense of Zaikhal Platinum
HouseStatueBenTenGiven,Bronze_Statues_Quest,,,Player has given received this house statue and can't get another one for a week.
PickedUpBroodMatronTarsus,Olthoi_Armor,,,Picked up Brood Matron tarsus
BurRecall_Repeat,Bur_Recall_Quest,,,Player has completed Bur Recall at least once
EmptySkinPickedUp,Atamarr_Tasks,,,You have obtained an empty skin.
ExplorationMarkersPartyGoerFound,Dereth_Exploration,,,Amount of Party-Goer Exploration Markers found.
BookNoir1,Noir_Assassination_Investigation,,,You've looked at Jake's journal.
EsperMineCommandersGemPickupTimer,Necklace_of_the_Elemental_Adepts_Quest,,,Esper Mine Commander's Gem pickup timer
SackofBanderlingArtifactsPickupTimer,Aerbax's_Prodigal_Banderling,,,Pick up timer for Sack of Banderling Artifacts
RehirKilled,Clutch_of_Kings_(Rehir),,,You killed Rehir.
SpokeToLugianSpy,Noble_Weapons_Quest,,,You have spoken to Toberik the Lugian Spy.
BurnjasBoardTurnInRepeat,Aerbax's_Prodigal_Drudge,,,Player has already turned in 1 Burnjas Board with nails
LoyalToLordTyragar,Nalicana's_Test,One of the Specialized Luminance NPCs,,LoyalToLordTyragar
ChestBlackMarrowCaulcano0205,Black_Marrow_Reliquary,,,You have opened this chest already.
ColoR18Completed,Advanced_Colosseum_Arena,,,Player Beat (and used exit portal) Colo Arena Room 18
Completed_GWI80_1205,Glenden_Wood_Invasion_(Low),,,Completed Glenden Wood Invasion Low quest
KillTaskGurogHenchmanCompleted1110,Gurog_Kill_Task,,,Gurog Henchmen Kill Task
EmpyreanSunStone_Pickup,Diemos_Flagging,,,Player has picked up the Empyrean Sun Stone
SawatoExtortionGotAccess0806,Sawato_Extortion,,,quest timer
TempleForgetfulnessHawthorn,Attribute_and_Skill_Redistribution,,,Skill sellback quest.
TurshTotemMidComplete_0511,Assault_Quest_(Mid),,,Completed Assault (Mid)
GotElariwoodIdol,Fetish_of_the_Dark_Idols_Quest,,,You've looted an elariwood idol recently.
TatteredDesolationMoarsmanRitual_Pickup,Ritual_of_the_Blight,,,Pickup timer for Tattered Desolation Moarsman Ritual
BurFlagged(Gem),Asheron's_Trail,,,One of three flags for 1-79 Portal to Bur
MagicItemTraining2,Bleeargh's_Gratitude,,,You have been blessed by Bleeargh to learn item enchantment.
NewbieQuestStampYanshi,The_Writings_of_Jhong_Mi,,,Yanshi Stamp Quest
PickedUpOlthoiScoutNote2,Olthoi_Weapons_Quest,,,Picked up note
TempleEnlightenmentDragonsblood,Attribute_and_Skill_Redistribution,,,Skill sellback quest.
FREEDBRONTYNNTHORSTENARMOR,Thorsten_Cragstone's_Armor_&_Axe,,,Player has freed Brontynn Marshad
IceCampLeatherMaterialsPickedUp0805,Halaetan_Beach_Camps,,,FineLeatherScraps Timer
rythjournalstart,Lord_Rytheran's_Journal,,,Started Journal Quest
EnricosBetrayalComplete_0511,Enrico's_Betrayal,Upon handing in all notes to Enrico,,Contract Repeat Timer for Enricos Betrayal
KillTaskTouTouMargulsCompleted0812,Devourer_Margul_Kill_Task,,,Devourer Margul Kill Task
viridianRitual6,Access_to_the_Viridian_Rise,,,quest timer
GuardWinterbornFlag,Aerbax's_Prodigal_Banderling,,,Player has completed Aerbax Prodigal Banderling Quest at least once.
KillTaskIntenseWispsCorIncawait,Crystalline_Adventurer,,,Crystalline Intense Wisp Kill Task Corroding and Incalescent
fledgemastertusk,Fledgemaster's_Tusk_Quest,,,Fledge Master's Tusk Quest
SouthInfiltratorShardPickup,Simulacra_Infiltrators,,,Southern Infiltrator Message Shard pickup timer
SpokeWithDelton,Spear_of_the_Given_Heart_Quest,,,Spoke With Delton
JTMCanUseCage_0613,,,,quest timer
polarursuinkillcount,Polar_Ursuin_Kill_Task,,,Polar Ursuin Kill Counter
fachubbellig,Facility_Hub_Quests,,,PERMANENT - FC Hammer of Lightning Quest
goldgeartrooperkillcount,Gold_Gear_Trooper_Kill_Task,,,kill count
MageAcademyKey,The_Mage_Academy,,,Mage Academy Coffin Key
TaskCoralTowersWait,Coral_Tower_Destroyer,,,TaskCoralTowersWait
HouseStatueBanderlingGiven,Bronze_Statues_Quest,,,Player has given received this house statue and can't get another one for a week.
GromnieToothbrushAzure,Glenden_Wood_Crafters,,,You have been granted experience into your cooking skill.
AetheriumRaidsLowStarted,Aetherium_Raid_(Low),Speak to Sir Oakley,,Aetherium Raid Low Started
EscapeCompleted_0213,Janthef's_Release,,,Escape Spirit of Janthef
pyrealmotewai,Metos_Motes,,,Picked up an Pyreal Mote in Wai Jhou Halls of Metos.
TaskDIDeliveryWait,Dark_Isle_Delivery,,,Cooldown for Society Task Dark Isle Delivery
BrilliantShardGiven,Gateway_to_the_Deep,,,Brilliant Shard given to Rhujun
GearknightLesserLordKillCount,Gearknight_Lesser_Lords,,,Gearknight Lesser Lord kill count
PickedUpBroodMatronTibia,Olthoi_Armor,,,Picked up Brood Matron tibia
TuskRedeemerPickUp,Tusker_Redeemer_Tusk_Quest,,,Tusk picked up from a Tusker Redeemer.
TanadaTempleofBlackWaterCompleted,Tanada_Temple_of_Black_Water_Quest,,,Player wait timer for Tanada Temple of Black Water Quest.
UntransDreamSaltAsh,Grael's_Rage,,,Picked Up Untranslated Dreams of Ash & Salt
GwillimAlchemyNote,Feud_of_Neydisa_and_Bandit_Castle,,,Gwillim's Alchemy Notes
BroodMotherTwoDead,Moarsman_Spawning_Pools,,,BroodMotherTwoDead
fachubdangerouscatacombsportal_flag,Facility_Hub_Quests,,,Player is flagged to use the Dangerous Cave portal
IzjiQoBeaten,The_Temple_of_Izji_Qo,,,You've beaten the Temple of Izji Qo!
KillTaskMoarsmanHighPriestStarted,High_Priest_of_T'thuun_Kill_Task,,,KillTaskMoarsmanHighPriestStarted
KillTaskTouTouMarguls0812,Devourer_Margul_Kill_Task,,,Devourer Margul Kill Task
MosswartExodusSpearKey,Bleeargh's_Gratitude,,,You found the Mosswart Chest Key.
NightmareGateFlagged,Sepulcher_of_Nightmares,,,Flagged to Enter Nightmare Gate Dungeon
GotRustedBrassKey,The_Painbringer_Quest,,,You've picked up a Rusted Brass key.
InfiltrationShadowLugianPortalDestroyed0205,Balor's_Rescue,,,You have been marked by the Darkness.
BossTokenAcquired0205,Sezzherei's_Lair_Quest,,,You acquired a token denoting you the Sezzherei Slayer!
PickedUpCrowleysChampionToken,Colosseum_Bosses,,,Pickup timer for Crowley's Champion Token
TURNEDINDAILANTIUMCRYSTAL,Crystal_Minds_and_Shattered_Souls,,,Turned in a Daichroic Crystal to Student.
EmpyreanPortalspaceStabilizerLow_Start,The_Empyrean_Portalspace_Stabilizer,,,Player has started the low level Empyrean Portalspace Stabilizer Quest.
Feb01CLQuest7,Hieromancer's_Armor,,,Left Mario Boot
TURNEDINSHIRTPUFFYHAUNTEDMANSION,Frest_Greelving's_Haunted_Mansion,,,Player turned in shirt
paidrespectstoantiusblackmoor,Non-Quest,use coffin under bronze statue in Yanshi,,Respects paid to Antius Blackmoor
EmpyreanNotebookPickup,Shadowfire_Stone_Quest,,,quest timer
LadyKiaraOreCollectionCompleted_0612,Researching_the_Lost_Rituals,,,Player has completed the collection of Ore for Lady Kiara
CopperCogTrooperKillTask,Copper_Cog_Trooper_Kill_Task,,,kill task timer
KilltaskGraveyardSpirit_1309,Graveyard_Spirit_Kill_Task,,,Graveyard Spirit Kill Task
NecklaceOfTheElementsComplete,Necklace_of_the_Elemental_Adepts_Quest,,,Necklace of the Elemental Adepts quest completed
SocietyRibbonsPerDayTimer,Non-Quest,,,"Timer for how often a player can turn in the per rank, per day limit of ribbons"
OlthoiJellyRoyalDeruPickedUp,Guardian_of_the_Deru_Trees_of_Marae_Lassel,,,Player has picked up Royal Jelly for Deru Quest.
BurFlagged(Permanent),Asheron's_Trail,,,You can take the portal to Bur.
GOTIOLITE,Gift_Box_Quest,Talk to Anasha,,Player was given Iolite
TaskCoralTowersStarted,Coral_Tower_Destroyer,,,TaskCoralTowersStarted
ColoR8Completed,Advanced_Colosseum_Arena,,,Player Beat (and used exit portal) Colo Arena Room 8
jesterfocusescompleted,Jester_Focuses,,,Turned in Empowered Knath Core
GearknightInvasionHighCoreCollectWait_1009,Aetherium_Ore_Collection,,,Turned in 10 Aetherium Power Cores in Direlands Invasion
gurukmarauderkillcount,Guruk_Marauder_Kill_Task,,,Guruk Marauder Kill Counter
AcolyteHerrensKey_Pickup,Lost_Messenger,Loot Key from Acolyte Herren,,Player has picked up Acolyte Herrens Key
EFLLWestManaFieldUsed,Aetheria_Quest,,,Used Aligned Mana Stone in EF Lower Level West Aetheria Mana Field
MarriageSymbolHonor,Wedding_Trials,,,Player has picked up the Symbol of Honor
TaskFreebooterMoarGlandComplete,Glowing_Moar_Gland_Collector,,,Moar Freebooter
FellowMagicDefense7,King_Toad_Idol_Quest,,,You found a fellowship magic defense spell.
HoltburgAfrinWheat1204,Alfrin's_Stolen_Supplies,Loot Bage of Wheat,,Retreive Alfrin's Bag of Wheat Seed
DainDead,Search_for_Gareth_Dain,,,Lady Dain knows Gareth Dain is alive.
RoadsSuccessKirLoz,Soul_Stone_Quest,,,You successfully answered Kir Loz's question.
ReeshanKilled,Clutch_of_Kings_(Reeshan),,,You killed Reeshan.
OswaldStep2,,,,Finished CSI 2
progenitorcrystal2pickup,Crystalline_Adventurer,,,Picked up Progenitor Crystal
UndeadMechanismPickup3,Undead_Mechanic_Quest,,,Reign of Terror Part III - Undead Mechanism
ExplorationMarkersGroups,Dereth_Exploration,,,Group of Exploration Markers found.
GAVELETTERTHORSTENARMOR3,Thorsten_Cragstone's_Armor_&_Axe,,,Player has given this letter in exchange for xp
HeartInnocentTaken,Heart_of_Innocence_Quest,,,You got the heart of Jaleh
HoltburgRedoubtGoblet1204,Worcer's_Missing_Heirlooms,Loot Antique Goblet,,Retreive Worcer's Antique Goblet
TURNEDINIMAGINGCRYSTAL,Arcane_Pedestal_Quest,,,Player has given Slithe the imaging crystal with the required image
ChunkyOre_Wait,Chunky_Ore_Collection,,,Wait timer for Chunky Ore Collection
RitualHuntStarted_0311,Dericost_Ritual_Investigation,,,Player has started Dericost Ritual Investigation
ZaikhalDefenseGoldComplete_0511,Defense_of_Zaikhal_(Gold),,,Completed Defense of Zaikhal (Gold)
giantaggregateshardpickup,Crystalline_Adventurer,,,Picked up Giant Aggregate Crystalline Shard
hookhealingmachine,Fiun_Healing_Machine_Quest,,,Healing Machine Hook
ColoR4Completed,Colosseum_Arena,,,Player Beat (and used exit portal) Colo Arena Room 4
YaraqBakingPanCoveApple1204,Lubziklan_al-Luq's_Stolen_Goods,,,Sea Temple Catacombs Quest
TowerGuardian50Reward,Asheron's_Tower_Guardian,,,Player has turned in 50 material for Tower Guarding Repair
GayaLily,Snow_Lilies,,,First Snow Lily turned in to Fiun Gaya
MarriageSymbolLove,Wedding_Trials,,,Player has picked up the Symbol of Love
MysticalMugFlag,Ulgrim's_Drinking_Contest,,,Player stamp for Mystical Mug use
TaskDIBlackCoralStarted,Black_Coral_Collection,,,Black Coral Collecting Dark Isle
TURNEDINDAIS,Arcane_Pedestal_Quest,,,Player has given Slithe the Gelidate Dias
AugRunCaptiveFreed,Society_Infiltration,Talk to Captives in Society Infiltration quest,,Aug Run Captive Freed
GaveStabClawToDanta,Olthoi_Weapons_Quest,,,Picked up note
fachubhuntersleapportal_flag,Facility_Hub_Quests,,,Player is flagged to use the Hunters Leap portal
foundjestermarker1,Jester's_Lost_Marbles,,,Found Jester Marker
HizkRiSarcophagus,The_Temple_of_Hizk_Ri,,,You've claimed the reward from the Sarcophagus of Hizk Ri.
upperinsatiablejaw,Insatiable_Eater_Jaw_Quest,,,Upper Insatiable Eater Jaw
EFMLEastManaFieldUsed,Aetheria_Quest,,,Used Aligned Mana Stone in EF Middle Level East Aetheria Mana Field
ExplorationMarkersFoundInGroupA,Dereth_Exploration,,,Amount of Group A Exploration Markers found.
HardunnaBandQuest,Worcer's_Missing_Heirlooms,Loot Wedding Band,,Retreive Hardunna's Wedding Band
DireChampLugian,Dire_Champions,,,Player has killed Dire Champion Lugian.
AccessRossuMortaChapterhouse,Rossu_Morta_Chapterhouse_Access,,,Access granted to the Rossu Morta Chapterhouse
DericostRuinPickup,Dericost_Ruin_Quest,,,Dericost Tome Pickup Timer Dericost Ruins Quest
RenegadeRingA,Burun_Burrow_Quest,,,You have collected half of Kamenua's ring.
LeyLeechsMedallion_Pickup,Southern_Shroud_Cabal,,,Player has picked up Ley Leechs Medallion
BonecrunchKeyPickupTimer,Aerbax's_Prodigal_Drudge,Loot Bonecrunch's Chest Key,,Player has picked up Bonecrunchs Key
HouseStatueSclavusHighGiven,Bronze_Statues_Quest,,,Player has given received this house statue and can't get another one for a week.
TalkedToSnowmanMayor,Non-Quest,,,You recently talked to the Mayor of Frost Haven.
CallingStoneGiven,Training_Academy_Quest,Give Calling Stone to Society Greeter,Characters start with Calling stone,Turned over the Calling Stone
BagPuzzlePickBagVariant2,Clutch_of_Kings_(Reeshan),"Speak to instructions, this flags you for one of two solutions",,You have varient 2 of the bag puzzle.
GromnieToothbrushJade,Glenden_Wood_Crafters,,,You have been granted experience into your cooking skill.
LugianClothArm,"Arm,_Mind,_Heart_Quest",,,Lugian Cloth of the Arm
PickedUpBreastplate0806,,,,quest timer
snowtuskerkillcount,Snow_Tusker_Kill_Task,,,Snow Tusker Kill Counter
EmptySoulOrb,Path_of_the_Jojii_Adherent,,,You've received the Orb for Empty Soul.
GemBaiDenQuest,Lou_Ka's_Stolen_Items,Obtained by turning gem into Lou Ka,Might be a leftover flag from the old quest,Retreive Bai Den's Flawed Gem
AbayarResearchNotes,Fiun_Spellcasting_Gloves_Quest,Loot Notes from Fiun Abayar,,Abayar's Research Notes (Fiun Spell Casting Gloves)
GivenTibriSpear,Tibri's_Fire_Spear_Quest,Let Tibri examine Spear,,Player has given Tibri back her fire spear.
MemoryGameReceivedInstructions,Clutch_of_Kings_(Rehir),,,You've received the memory game instructions.
HeadMorgluuk,Noble_Weapons_Quest,,,You've collected the head from Morgluuk's remains.
NovQuest4,,,,Novemeber Quest 4
WatchersMessageShardPickupTimer,Bur_Recall_Quest,,,Pickup timer for Watchers Message Shard
AurutisItemUpgrade_Flag,Aerbax's_Prodigal_Lugian,,,Player is flagged to have Aurutis upgrade an item from list
GromnieToothpickIvory,Glenden_Wood_Crafters,,,You have been granted experience into your fletching skill.
MonougaExperimentLogPickupTimer,Monouga_Laboratory,,,Pickup timer for Monouga Experiment Log
enricouncle,Enrico's_Betrayal,Pick up My Dear Uncle,,Pickup timer for To My Dear Uncle
RiddleE,Gaerlan's_Citadel,,,Player has received the corresponding Riddle.
TempleNorthWing,,,,Flagged to enter the Temple North wing
BellowsNewbiePickedUp,Training_Academy_Quest,Pick up Bellows from Thrungus,In Tutorial Academy,Player has found the Blacksmith's bellows.
BrowerkBeaten,Clutch_of_Kings_(Browerk),,,You've beaten Browerk.
TanadaHouseofEarthMaster_Flag,Tanada_House_of_Earth_Quest,,,Player flag for Tanada House of Earth Master Chambers Portal
KillTaskApostateVirindiHigh_0710,The_Empyrean_Portalspace_Stabilizer,Talk to Emissary of Asheron on Freebooter isle,,High level kill task for The Empyrean Portalspace Stabilizer Quest.
KillTaskGurogMinion1110,Gurog_Kill_Task,,,Gurog Minion Kill Counter
OnGolemMudSludgeLordSlayerQuest,Mud_Golem_Sludge_Lord_Kill_Task,,,You are on the Mud Golem Sludge Lord Slayer Quest
BrokenKeyTeethMartine,Collegium_Occultus_Ring_Quest,,,Player has been picked up the Broken Singularity Key Teeth
turnedinrytheransmnemosynezho,Disturbance_in_the_Ley_Lines,,,Turned Mnemosyne in to Zho
TurshChallengerComplete,Ruschk_Challenger_Quest,,,Tursh Challenger Cooldown Timer
PhyntosHoneyComplete1109,Phyntos_Honey_Collector,,,Collect Phyntos Honey
TempleEnlightenmentSaffron,Attribute_and_Skill_Redistribution,,,Skill sellback quest.
AetheriumRaidsHighStarted_0210,Aetherium_Raid_(High),Speak to Sir Durnstad,,Aetherium Raid High Started
fachubbelligportal_flag,Facility_Hub_Quests,,,Player is flagged to use the Bellig portal
AccessBoss8,Colosseum_Arena,Complete Round 8,,Player entered Arena 8
CrystallineMarker20x,Crystalline_Markers,,,Found 20 Crystalline Markers
FellowMagicDefense5,King_Toad_Idol_Quest,,,You found a fellowship magic defense spell.
TaskFreebooterMoarGlandStarted,Glowing_Moar_Gland_Collector,,,Moar Gland Freebooter
PickedUpBraceletRepugnant,The_Caliginous_Bethel,,,You've picked up the Repugnant Bracelet.
BagPuzzleMixedBagCorrect,Clutch_of_Kings_(Reeshan),Hand the correct marbles to mixed bag,,You picked the correct contents for the mixed bag.
KillTaskEnragedShadows,Rynthid_Artifact_Collection,,,kill counter
TempleEnlightenmentWormwood,Attribute_and_Skill_Redistribution,,,Skill sellback quest.
PickedUpBroodQueenClaw,Olthoi_Armor,,,Picked up Brood Queen claw
TowerGuardianKill,Asheron's_Tower_Guardian,,,Player has killed Tower Guardian
RTWKeyPickup_1013,Defeating_the_Curator_of_Torment,,,quest timer
GeowulfJournal2,The_Temple_of_Xik_Minru,,,Timer for Geowulf's Journal Logs 3-4
OswaldStep3,,,,Finished CSI 3
ShoushiBraidBracelet1204,Lou_Ka's_Stolen_Items,,,Retreive Bai Den's Bracelet
MaruunTimeout,Portal_Space_Time_Travel,,,quest timer
PathwardenFound1111,Training_Academy_Quest,Turn in Pathwarden Token to Any Pathwarden,,Player talked to pathwarden greeter
ChestQuestLockedExtreme,,,,Opened a ChestQuestLockedExtreme.
LordTestFactionItemPickupTimer,Lord_Test,,,You have obtained a quest item from lord test.
stolenring,Thrungus_Hovels,,,Thrungus Hovels
Feb01CLQuest10,Hieromancer's_Armor,,,Right Mario Boot
ReceivedKivikLirArmor,The_Temple_of_Kivik_Lir,,,You've used the Eye.
RossuMortaChapterhouse_Flag,Rossu_Morta_Chapterhouse_Access,,,Access granted to the Rossu Morta Chapterhouse
CarenziRaceBetterR3,Carenzi_Races,Bet on Racer 3,,Bet on Racer 3
experimentalshadowstonepickuptimer,Mukkir_Aspect_of_Grael_Quest,,,Picked up Experimental Shadow Stone
RoadsNuhmudira3,Soul_Stone_Quest,,,You have been sent to collect a corpse for Nuhmudira.
SocietyDamagedRibbonsPerDayCounter,Commendation_Ribbon_Recovery,,,Limiter for amount of damaged ribbons a player has turned in per day
LetterToCelcyndQuest,Mindorla's_Letter,,,Letter To Celcynd Quest
AccessSilyunChapterhouse,Whispering_Blade_Chapterhouse_Access,,,Access granted to the Silyun Chapterhouse
HouseStatueVirindiGiven,Bronze_Statues_Quest,,,Player has given received this house statue and can't get another one for a week.
ParadoxEggCount,Paradox-touched_Olthoi_Egg_Quest,,,Player stamp for egg turn in cooldown.
KaosFeedBag,Farmer_Kao's_Plea_for_Help,,,Picked Up Farmer Kao's Feed Bag
MessengersCollar_Pickup,Messenger's_Collar_Quest,,,Player has picked up the Messengers Collar
GromnieToothpasteAzure,Glenden_Wood_Crafters,,,You have been granted experience into your alchemy skill.
MosswartExodusEye,Bleeargh's_Gratitude,,,You found the eye of Drageerg.
TempleForgetfulnessGinseng,Attribute_and_Skill_Redistribution,,,Skill sellback quest.
TotalWaterGolemDead,Gateway_to_the_Deep,,,Water Golem Kill Counter
fachubcolierportal_flag,Facility_Hub_Quests,,,Player is flagged to use the Colier portal
CrystallineMarker10x,Crystalline_Markers,,,Found 10 Crystalline Markers
LugianAssaultCompleted_0913,Lugian_Assault,,,quest timer
babythrungus3,Death's_Allure,Hand lifestone chips to Baby Thrungus,,babythrungus3 flag
EnterHarbingerVincadi,Harbinger,Enter harbinger dungeon Via Vincadi instead of Issk,"Seems to complete upon entering, flag for being able to enter is different",Vincadi said you can enter the dungeon.
